GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1500000US110010076051,110010076051,"Block Group 1, Census Tract 76.05, District of Columbia, District of Columbia",1429,441
1500000US110010076052,110010076052,"Block Group 2, Census Tract 76.05, District of Columbia, District of Columbia",985,41
1500000US110010076053,110010076053,"Block Group 3, Census Tract 76.05, District of Columbia, District of Columbia",928,113
1500000US110010077031,110010077031,"Block Group 1, Census Tract 77.03, District of Columbia, District of Columbia",883,643
1500000US110010077033,110010077033,"Block Group 3, Census Tract 77.03, District of Columbia, District of Columbia",869,72
1500000US110010077034,110010077034,"Block Group 4, Census Tract 77.03, District of Columbia, District of Columbia",910,75
1500000US110010077071,110010077071,"Block Group 1, Census Tract 77.07, District of Columbia, District of Columbia",725,53
1500000US110010077072,110010077072,"Block Group 2, Census Tract 77.07, District of Columbia, District of Columbia",1673,347
1500000US110010077081,110010077081,"Block Group 1, Census Tract 77.08, District of Columbia, District of Columbia",980,64
1500000US110010077082,110010077082,"Block Group 2, Census Tract 77.08, District of Columbia, District of Columbia",998,131
1500000US110010077091,110010077091,"Block Group 1, Census Tract 77.09, District of Columbia, District of Columbia",972,73
1500000US110010077092,110010077092,"Block Group 2, Census Tract 77.09, District of Columbia, District of Columbia",963,172
1500000US110010078031,110010078031,"Block Group 1, Census Tract 78.03, District of Columbia, District of Columbia",1198,173
1500000US110010078032,110010078032,"Block Group 2, Census Tract 78.03, District of Columbia, District of Columbia",1242,295
1500000US110010078033,110010078033,"Block Group 3, Census Tract 78.03, District of Columbia, District of Columbia",1141,43
1500000US110010078034,110010078034,"Block Group 4, Census Tract 78.03, District of Columbia, District of Columbia",1035,147
1500000US110010078041,110010078041,"Block Group 1, Census Tract 78.04, District of Columbia, District of Columbia",932,86
1500000US110010078042,110010078042,"Block Group 2, Census Tract 78.04, District of Columbia, District of Columbia",750,592
1500000US110010078043,110010078043,"Block Group 3, Census Tract 78.04, District of Columbia, District of Columbia",545,164
1500000US110010078061,110010078061,"Block Group 1, Census Tract 78.06, District of Columbia, District of Columbia",928,38
1500000US110010078062,110010078062,"Block Group 2, Census Tract 78.06, District of Columbia, District of Columbia",861,122
1500000US110010078071,110010078071,"Block Group 1, Census Tract 78.07, District of Columbia, District of Columbia",849,84
1500000US110010078072,110010078072,"Block Group 2, Census Tract 78.07, District of Columbia, District of Columbia",976,140
1500000US110010078081,110010078081,"Block Group 1, Census Tract 78.08, District of Columbia, District of Columbia",579,398
1500000US110010078082,110010078082,"Block Group 2, Census Tract 78.08, District of Columbia, District of Columbia",659,172
1500000US110010078083,110010078083,"Block Group 3, Census Tract 78.08, District of Columbia, District of Columbia",1082,473
1500000US110010078091,110010078091,"Block Group 1, Census Tract 78.09, District of Columbia, District of Columbia",1070,120
1500000US110010078092,110010078092,"Block Group 2, Census Tract 78.09, District of Columbia, District of Columbia",789,460
1500000US110010079011,110010079011,"Block Group 1, Census Tract 79.01, District of Columbia, District of Columbia",827,321
1500000US110010079012,110010079012,"Block Group 2, Census Tract 79.01, District of Columbia, District of Columbia",1328,161
1500000US110010079013,110010079013,"Block Group 3, Census Tract 79.01, District of Columbia, District of Columbia",1098,179
1500000US110010079014,110010079014,"Block Group 4, Census Tract 79.01, District of Columbia, District of Columbia",1015,251
1500000US110010079031,110010079031,"Block Group 1, Census Tract 79.03, District of Columbia, District of Columbia",980,428
1500000US110010080011,110010080011,"Block Group 1, Census Tract 80.01, District of Columbia, District of Columbia",2121,986
1500000US110010080012,110010080012,"Block Group 2, Census Tract 80.01, District of Columbia, District of Columbia",1902,640
1500000US110010080013,110010080013,"Block Group 3, Census Tract 80.01, District of Columbia, District of Columbia",1779,146
1500000US110010080021,110010080021,"Block Group 1, Census Tract 80.02, District of Columbia, District of Columbia",1369,196
1500000US110010080022,110010080022,"Block Group 2, Census Tract 80.02, District of Columbia, District of Columbia",1705,230
1500000US110010081001,110010081001,"Block Group 1, Census Tract 81, District of Columbia, District of Columbia",1917,365
1500000US110010081002,110010081002,"Block Group 2, Census Tract 81, District of Columbia, District of Columbia",1718,245
1500000US110010081003,110010081003,"Block Group 3, Census Tract 81, District of Columbia, District of Columbia",2109,592
1500000US110010082001,110010082001,"Block Group 1, Census Tract 82, District of Columbia, District of Columbia",1744,225
1500000US110010082002,110010082002,"Block Group 2, Census Tract 82, District of Columbia, District of Columbia",1530,147
1500000US110010083011,110010083011,"Block Group 1, Census Tract 83.01, District of Columbia, District of Columbia",2852,530
1500000US110010083012,110010083012,"Block Group 2, Census Tract 83.01, District of Columbia, District of Columbia",1967,337
1500000US110010083021,110010083021,"Block Group 1, Census Tract 83.02, District of Columbia, District of Columbia",1885,105
1500000US110010084021,110010084021,"Block Group 1, Census Tract 84.02, District of Columbia, District of Columbia",1351,129
1500000US110010084022,110010084022,"Block Group 2, Census Tract 84.02, District of Columbia, District of Columbia",1078,545
1500000US110010084101,110010084101,"Block Group 1, Census Tract 84.10, District of Columbia, District of Columbia",1790,960
1500000US110010087011,110010087011,"Block Group 1, Census Tract 87.01, District of Columbia, District of Columbia",1568,269
1500000US110010087012,110010087012,"Block Group 2, Census Tract 87.01, District of Columbia, District of Columbia",1883,338
1500000US110010087021,110010087021,"Block Group 1, Census Tract 87.02, District of Columbia, District of Columbia",1098,427
1500000US110010087022,110010087022,"Block Group 2, Census Tract 87.02, District of Columbia, District of Columbia",354,181
1500000US110010088021,110010088021,"Block Group 1, Census Tract 88.02, District of Columbia, District of Columbia",1118,224
1500000US110010088022,110010088022,"Block Group 2, Census Tract 88.02, District of Columbia, District of Columbia",857,428
1500000US110010088023,110010088023,"Block Group 3, Census Tract 88.02, District of Columbia, District of Columbia",1465,298
1500000US110010088024,110010088024,"Block Group 4, Census Tract 88.02, District of Columbia, District of Columbia",956,195
1500000US110010088031,110010088031,"Block Group 1, Census Tract 88.03, District of Columbia, District of Columbia",1044,139
1500000US110010088041,110010088041,"Block Group 1, Census Tract 88.04, District of Columbia, District of Columbia",1173,161
1500000US110010088042,110010088042,"Block Group 2, Census Tract 88.04, District of Columbia, District of Columbia",936,178
1500000US110010089031,110010089031,"Block Group 1, Census Tract 89.03, District of Columbia, District of Columbia",1146,132
1500000US110010089032,110010089032,"Block Group 2, Census Tract 89.03, District of Columbia, District of Columbia",1011,180
1500000US110010089041,110010089041,"Block Group 1, Census Tract 89.04, District of Columbia, District of Columbia",836,30
1500000US110010089042,110010089042,"Block Group 2, Census Tract 89.04, District of Columbia, District of Columbia",789,197
1500000US110010090001,110010090001,"Block Group 1, Census Tract 90, District of Columbia, District of Columbia",565,312
1500000US110010090002,110010090002,"Block Group 2, Census Tract 90, District of Columbia, District of Columbia",313,56
1500000US110010091021,110010091021,"Block Group 1, Census Tract 91.02, District of Columbia, District of Columbia",1000,290
1500000US110010091022,110010091022,"Block Group 2, Census Tract 91.02, District of Columbia, District of Columbia",1091,140
1500000US110010091023,110010091023,"Block Group 3, Census Tract 91.02, District of Columbia, District of Columbia",563,245
1500000US110010092011,110010092011,"Block Group 1, Census Tract 92.01, District of Columbia, District of Columbia",1229,105
1500000US110010092031,110010092031,"Block Group 1, Census Tract 92.03, District of Columbia, District of Columbia",427,46
1500000US110010092032,110010092032,"Block Group 2, Census Tract 92.03, District of Columbia, District of Columbia",1200,84
1500000US110010092041,110010092041,"Block Group 1, Census Tract 92.04, District of Columbia, District of Columbia",1219,177
1500000US110010092042,110010092042,"Block Group 2, Census Tract 92.04, District of Columbia, District of Columbia",664,515
1500000US110010093012,110010093012,"Block Group 2, Census Tract 93.01, District of Columbia, District of Columbia",1288,164
1500000US110010093013,110010093013,"Block Group 3, Census Tract 93.01, District of Columbia, District of Columbia",879,419
1500000US110010093014,110010093014,"Block Group 4, Census Tract 93.01, District of Columbia, District of Columbia",1449,351
1500000US110010093021,110010093021,"Block Group 1, Census Tract 93.02, District of Columbia, District of Columbia",1130,111
1500000US110010094001,110010094001,"Block Group 1, Census Tract 94, District of Columbia, District of Columbia",-,**
1500000US110010094004,110010094004,"Block Group 4, Census Tract 94, District of Columbia, District of Columbia",-,**
1500000US110010095011,110010095011,"Block Group 1, Census Tract 95.01, District of Columbia, District of Columbia",1159,54
1500000US110010095012,110010095012,"Block Group 2, Census Tract 95.01, District of Columbia, District of Columbia",858,117
1500000US110010095013,110010095013,"Block Group 3, Census Tract 95.01, District of Columbia, District of Columbia",1434,341
1500000US110010095031,110010095031,"Block Group 1, Census Tract 95.03, District of Columbia, District of Columbia",2109,333
1500000US110010095032,110010095032,"Block Group 2, Census Tract 95.03, District of Columbia, District of Columbia",2214,101
1500000US110010095033,110010095033,"Block Group 3, Census Tract 95.03, District of Columbia, District of Columbia",-,**
1500000US110010095041,110010095041,"Block Group 1, Census Tract 95.04, District of Columbia, District of Columbia",1089,170
1500000US110010095042,110010095042,"Block Group 2, Census Tract 95.04, District of Columbia, District of Columbia",915,109
1500000US110010095051,110010095051,"Block Group 1, Census Tract 95.05, District of Columbia, District of Columbia",-,**
1500000US110010095052,110010095052,"Block Group 2, Census Tract 95.05, District of Columbia, District of Columbia",-,**
1500000US110010095053,110010095053,"Block Group 3, Census Tract 95.05, District of Columbia, District of Columbia",1233,753
1500000US110010095071,110010095071,"Block Group 1, Census Tract 95.07, District of Columbia, District of Columbia",1426,328
1500000US110010095081,110010095081,"Block Group 1, Census Tract 95.08, District of Columbia, District of Columbia",1600,419
1500000US110010095082,110010095082,"Block Group 2, Census Tract 95.08, District of Columbia, District of Columbia",1219,193
1500000US110010095083,110010095083,"Block Group 3, Census Tract 95.08, District of Columbia, District of Columbia",1355,63
1500000US110010095092,110010095092,"Block Group 2, Census Tract 95.09, District of Columbia, District of Columbia",-,**
1500000US110010095093,110010095093,"Block Group 3, Census Tract 95.09, District of Columbia, District of Columbia",1727,87
1500000US110010096011,110010096011,"Block Group 1, Census Tract 96.01, District of Columbia, District of Columbia",676,222
1500000US110010096021,110010096021,"Block Group 1, Census Tract 96.02, District of Columbia, District of Columbia",899,162
1500000US110010096022,110010096022,"Block Group 2, Census Tract 96.02, District of Columbia, District of Columbia",682,194
1500000US110010096031,110010096031,"Block Group 1, Census Tract 96.03, District of Columbia, District of Columbia",1071,49
1500000US110010096032,110010096032,"Block Group 2, Census Tract 96.03, District of Columbia, District of Columbia",-,**
1500000US110010096033,110010096033,"Block Group 3, Census Tract 96.03, District of Columbia, District of Columbia",1043,170
1500000US110010096041,110010096041,"Block Group 1, Census Tract 96.04, District of Columbia, District of Columbia",927,65
1500000US110010096042,110010096042,"Block Group 2, Census Tract 96.04, District of Columbia, District of Columbia",1044,124
1500000US110010097001,110010097001,"Block Group 1, Census Tract 97, District of Columbia, District of Columbia",858,219
1500000US110010097002,110010097002,"Block Group 2, Census Tract 97, District of Columbia, District of Columbia",1527,1186
1500000US110010098011,110010098011,"Block Group 1, Census Tract 98.01, District of Columbia, District of Columbia",792,293
1500000US110010098021,110010098021,"Block Group 1, Census Tract 98.02, District of Columbia, District of Columbia",464,289
1500000US110010098022,110010098022,"Block Group 2, Census Tract 98.02, District of Columbia, District of Columbia",1049,628
1500000US110010098031,110010098031,"Block Group 1, Census Tract 98.03, District of Columbia, District of Columbia",920,518
1500000US110010098032,110010098032,"Block Group 2, Census Tract 98.03, District of Columbia, District of Columbia",1000,96
1500000US110010098033,110010098033,"Block Group 3, Census Tract 98.03, District of Columbia, District of Columbia",789,78
1500000US110010098041,110010098041,"Block Group 1, Census Tract 98.04, District of Columbia, District of Columbia",1020,68
1500000US110010098042,110010098042,"Block Group 2, Census Tract 98.04, District of Columbia, District of Columbia",969,75
1500000US110010098071,110010098071,"Block Group 1, Census Tract 98.07, District of Columbia, District of Columbia",556,47
1500000US110010098072,110010098072,"Block Group 2, Census Tract 98.07, District of Columbia, District of Columbia",907,44
1500000US110010098101,110010098101,"Block Group 1, Census Tract 98.10, District of Columbia, District of Columbia",945,40
1500000US110010098102,110010098102,"Block Group 2, Census Tract 98.10, District of Columbia, District of Columbia",939,33
1500000US110010098111,110010098111,"Block Group 1, Census Tract 98.11, District of Columbia, District of Columbia",1007,82
1500000US110010098112,110010098112,"Block Group 2, Census Tract 98.11, District of Columbia, District of Columbia",749,85
1500000US110010099012,110010099012,"Block Group 2, Census Tract 99.01, District of Columbia, District of Columbia",1342,743
1500000US110010099021,110010099021,"Block Group 1, Census Tract 99.02, District of Columbia, District of Columbia",675,610
1500000US110010099022,110010099022,"Block Group 2, Census Tract 99.02, District of Columbia, District of Columbia",1303,634
1500000US110010099031,110010099031,"Block Group 1, Census Tract 99.03, District of Columbia, District of Columbia",841,91
1500000US110010099041,110010099041,"Block Group 1, Census Tract 99.04, District of Columbia, District of Columbia",907,56
1500000US110010099042,110010099042,"Block Group 2, Census Tract 99.04, District of Columbia, District of Columbia",827,66
1500000US110010099051,110010099051,"Block Group 1, Census Tract 99.05, District of Columbia, District of Columbia",985,140
1500000US110010099052,110010099052,"Block Group 2, Census Tract 99.05, District of Columbia, District of Columbia",1182,259
1500000US110010099053,110010099053,"Block Group 3, Census Tract 99.05, District of Columbia, District of Columbia",943,69
1500000US110010099061,110010099061,"Block Group 1, Census Tract 99.06, District of Columbia, District of Columbia",957,145
1500000US110010099072,110010099072,"Block Group 2, Census Tract 99.07, District of Columbia, District of Columbia",620,53
1500000US110010101001,110010101001,"Block Group 1, Census Tract 101, District of Columbia, District of Columbia",1868,183
1500000US110010101002,110010101002,"Block Group 2, Census Tract 101, District of Columbia, District of Columbia",1483,180
1500000US110010102001,110010102001,"Block Group 1, Census Tract 102, District of Columbia, District of Columbia",1786,238
1500000US110010102002,110010102002,"Block Group 2, Census Tract 102, District of Columbia, District of Columbia",1750,101
1500000US110010103001,110010103001,"Block Group 1, Census Tract 103, District of Columbia, District of Columbia",1231,344
1500000US110010103002,110010103002,"Block Group 2, Census Tract 103, District of Columbia, District of Columbia",1158,471
1500000US110010103003,110010103003,"Block Group 3, Census Tract 103, District of Columbia, District of Columbia",1166,145
1500000US110010104001,110010104001,"Block Group 1, Census Tract 104, District of Columbia, District of Columbia",938,83
1500000US110010104002,110010104002,"Block Group 2, Census Tract 104, District of Columbia, District of Columbia",888,71
1500000US110010105001,110010105001,"Block Group 1, Census Tract 105, District of Columbia, District of Columbia",1124,53
1500000US110010105002,110010105002,"Block Group 2, Census Tract 105, District of Columbia, District of Columbia",1477,161
1500000US110010106001,110010106001,"Block Group 1, Census Tract 106, District of Columbia, District of Columbia",1928,979
1500000US110010106002,110010106002,"Block Group 2, Census Tract 106, District of Columbia, District of Columbia",2296,60
1500000US110010106003,110010106003,"Block Group 3, Census Tract 106, District of Columbia, District of Columbia",2111,807
1500000US110010107001,110010107001,"Block Group 1, Census Tract 107, District of Columbia, District of Columbia",1917,154
1500000US110010107002,110010107002,"Block Group 2, Census Tract 107, District of Columbia, District of Columbia",2114,168
1500000US110010108001,110010108001,"Block Group 1, Census Tract 108, District of Columbia, District of Columbia",1464,272
1500000US110010108002,110010108002,"Block Group 2, Census Tract 108, District of Columbia, District of Columbia",1570,104
1500000US110010108003,110010108003,"Block Group 3, Census Tract 108, District of Columbia, District of Columbia",1721,84
1500000US110010109001,110010109001,"Block Group 1, Census Tract 109, District of Columbia, District of Columbia",994,70
1500000US110010109002,110010109002,"Block Group 2, Census Tract 109, District of Columbia, District of Columbia",1098,93
1500000US110010110001,110010110001,"Block Group 1, Census Tract 110, District of Columbia, District of Columbia",1615,193
1500000US110010110002,110010110002,"Block Group 2, Census Tract 110, District of Columbia, District of Columbia",1795,420
1500000US110010110003,110010110003,"Block Group 3, Census Tract 110, District of Columbia, District of Columbia",1871,1037
1500000US110010110004,110010110004,"Block Group 4, Census Tract 110, District of Columbia, District of Columbia",1478,324
1500000US110010111001,110010111001,"Block Group 1, Census Tract 111, District of Columbia, District of Columbia",955,226
1500000US110010111002,110010111002,"Block Group 2, Census Tract 111, District of Columbia, District of Columbia",309,164
1500000US110010111003,110010111003,"Block Group 3, Census Tract 111, District of Columbia, District of Columbia",1188,109
