GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; With cash rent:,Margin of Error; With cash rent:,Estimate; With cash rent: - Less than $100,Margin of Error; With cash rent: - Less than $100,Estimate; With cash rent: - $100 to $149,Margin of Error; With cash rent: - $100 to $149,Estimate; With cash rent: - $150 to $199,Margin of Error; With cash rent: - $150 to $199,Estimate; With cash rent: - $200 to $249,Margin of Error; With cash rent: - $200 to $249,Estimate; With cash rent: - $250 to $299,Margin of Error; With cash rent: - $250 to $299,Estimate; With cash rent: - $300 to $349,Margin of Error; With cash rent: - $300 to $349,Estimate; With cash rent: - $350 to $399,Margin of Error; With cash rent: - $350 to $399,Estimate; With cash rent: - $400 to $449,Margin of Error; With cash rent: - $400 to $449,Estimate; With cash rent: - $450 to $499,Margin of Error; With cash rent: - $450 to $499,Estimate; With cash rent: - $500 to $549,Margin of Error; With cash rent: - $500 to $549,Estimate; With cash rent: - $550 to $599,Margin of Error; With cash rent: - $550 to $599,Estimate; With cash rent: - $600 to $649,Margin of Error; With cash rent: - $600 to $649,Estimate; With cash rent: - $650 to $699,Margin of Error; With cash rent: - $650 to $699,Estimate; With cash rent: - $700 to $749,Margin of Error; With cash rent: - $700 to $749,Estimate; With cash rent: - $750 to $799,Margin of Error; With cash rent: - $750 to $799,Estimate; With cash rent: - $800 to $899,Margin of Error; With cash rent: - $800 to $899,Estimate; With cash rent: - $900 to $999,Margin of Error; With cash rent: - $900 to $999,"Estimate; With cash rent: - $1,000 to $1,249","Margin of Error; With cash rent: - $1,000 to $1,249","Estimate; With cash rent: - $1,250 to $1,499","Margin of Error; With cash rent: - $1,250 to $1,499","Estimate; With cash rent: - $1,500 to $1,999","Margin of Error; With cash rent: - $1,500 to $1,999","Estimate; With cash rent: - $2,000 to $2,499","Margin of Error; With cash rent: - $2,000 to $2,499","Estimate; With cash rent: - $2,500 to $2,999","Margin of Error; With cash rent: - $2,500 to $2,999","Estimate; With cash rent: - $3,000 to $3,499","Margin of Error; With cash rent: - $3,000 to $3,499","Estimate; With cash rent: - $3,500 or more","Margin of Error; With cash rent: - $3,500 or more",Estimate; No cash rent,Margin of Error; No cash rent
1500000US110010009011,110010009011,"Block Group 1, Census Tract 9.01, District of Columbia, District of Columbia",70,37,49,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,15,0,12,0,12,9,14,30,27,21,22
1500000US110010009012,110010009012,"Block Group 2, Census Tract 9.01, District of Columbia, District of Columbia",159,51,148,50,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,31,28,38,28,25,23,11,17,0,12,0,12,43,34,11,17
1500000US110010009013,110010009013,"Block Group 3, Census Tract 9.01, District of Columbia, District of Columbia",77,42,77,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,20,6,10,0,12,10,15,44,34,0,12
1500000US110010009021,110010009021,"Block Group 1, Census Tract 9.02, District of Columbia, District of Columbia",36,37,10,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,15,0,12,26,33
1500000US110010009022,110010009022,"Block Group 2, Census Tract 9.02, District of Columbia, District of Columbia",81,39,76,38,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,20,0,12,11,12,11,12,0,12,0,12,32,34,5,7
1500000US110010010011,110010010011,"Block Group 1, Census Tract 10.01, District of Columbia, District of Columbia",68,50,51,45,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,51,45,17,25
1500000US110010010012,110010010012,"Block Group 2, Census Tract 10.01, District of Columbia, District of Columbia",412,130,393,127,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,22,0,12,0,12,0,12,0,12,0,12,15,25,18,29,113,83,0,12,17,27,135,110,24,28,0,12,57,41,19,30
1500000US110010010013,110010010013,"Block Group 3, Census Tract 10.01, District of Columbia, District of Columbia",46,44,33,38,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,33,38,13,19
1500000US110010010014,110010010014,"Block Group 4, Census Tract 10.01, District of Columbia, District of Columbia",143,105,79,64,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,22,65,59,64,87
1500000US110010010015,110010010015,"Block Group 5, Census Tract 10.01, District of Columbia, District of Columbia",22,26,22,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,19,0,12,11,18,0,12
1500000US110010010016,110010010016,"Block Group 6, Census Tract 10.01, District of Columbia, District of Columbia",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US110010010021,110010010021,"Block Group 1, Census Tract 10.02, District of Columbia, District of Columbia",539,160,539,160,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,34,55,0,12,76,62,149,113,203,102,21,27,9,14,47,88,0,12,0,12
1500000US110010010022,110010010022,"Block Group 2, Census Tract 10.02, District of Columbia, District of Columbia",533,117,533,117,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,47,49,26,29,103,59,328,100,29,34,0,12,0,12,0,12
1500000US110010010023,110010010023,"Block Group 3, Census Tract 10.02, District of Columbia, District of Columbia",62,53,62,53,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,42,7,12,27,34,0,12,0,12
1500000US110010011001,110010011001,"Block Group 1, Census Tract 11, District of Columbia, District of Columbia",377,104,377,104,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,23,0,12,13,20,113,56,184,91,38,51,16,24,0,12,0,12,0,12
1500000US110010011002,110010011002,"Block Group 2, Census Tract 11, District of Columbia, District of Columbia",201,102,151,86,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,49,83,34,40,29,33,12,18,27,31,50,79
1500000US110010011003,110010011003,"Block Group 3, Census Tract 11, District of Columbia, District of Columbia",69,41,69,41,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,28,10,16,28,24,0,12,0,12,0,12,13,21,0,12
1500000US110010011004,110010011004,"Block Group 4, Census Tract 11, District of Columbia, District of Columbia",14,22,14,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,22,0,12
1500000US110010012001,110010012001,"Block Group 1, Census Tract 12, District of Columbia, District of Columbia",577,116,577,116,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,29,13,19,144,84,290,120,60,49,40,37,0,12,12,21,0,12
1500000US110010012002,110010012002,"Block Group 2, Census Tract 12, District of Columbia, District of Columbia",385,123,385,123,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,27,0,12,0,12,49,76,0,12,0,12,109,91,133,83,40,33,12,18,13,20,12,22,0,12
1500000US110010012003,110010012003,"Block Group 3, Census Tract 12, District of Columbia, District of Columbia",74,46,74,46,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,20,34,45,15,25,0,12,12,21,0,12
1500000US110010012004,110010012004,"Block Group 4, Census Tract 12, District of Columbia, District of Columbia",199,83,185,79,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,81,53,15,25,56,51,0,12,33,47,0,12,0,12,14,22
1500000US110010013011,110010013011,"Block Group 1, Census Tract 13.01, District of Columbia, District of Columbia",538,117,538,117,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,12,227,104,139,76,90,60,75,99,0,12,0,12
1500000US110010013012,110010013012,"Block Group 2, Census Tract 13.01, District of Columbia, District of Columbia",31,44,31,44,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,31,44,0,12
1500000US110010013013,110010013013,"Block Group 3, Census Tract 13.01, District of Columbia, District of Columbia",716,132,716,132,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,23,204,122,349,119,76,53,41,43,15,23,17,26,0,12
1500000US110010013021,110010013021,"Block Group 1, Census Tract 13.02, District of Columbia, District of Columbia",854,154,854,154,0,12,0,12,0,12,16,27,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,114,83,36,41,151,81,363,160,70,68,65,56,39,60,0,12
1500000US110010013022,110010013022,"Block Group 2, Census Tract 13.02, District of Columbia, District of Columbia",2317,274,2317,274,0,12,0,12,24,37,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,33,53,0,12,28,45,616,242,989,250,350,152,99,66,82,71,96,90,0,12
1500000US110010013023,110010013023,"Block Group 3, Census Tract 13.02, District of Columbia, District of Columbia",159,77,159,77,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,34,13,21,83,57,41,46,0,12,0,12,0,12,0,12
1500000US110010014011,110010014011,"Block Group 1, Census Tract 14.01, District of Columbia, District of Columbia",656,72,656,72,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,0,12,32,38,52,41,71,38,89,49,310,93,76,51,14,16,0,12,4,7,0,12
1500000US110010014012,110010014012,"Block Group 2, Census Tract 14.01, District of Columbia, District of Columbia",28,23,28,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,12,8,14,12,16,0,12,0,12
1500000US110010014021,110010014021,"Block Group 1, Census Tract 14.02, District of Columbia, District of Columbia",49,53,49,53,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,31,49,18,20,0,12
1500000US110010014022,110010014022,"Block Group 2, Census Tract 14.02, District of Columbia, District of Columbia",179,69,179,69,0,12,0,12,0,12,14,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,15,22,24,13,20,89,74,8,13,23,25,0,12,0,12
1500000US110010014023,110010014023,"Block Group 3, Census Tract 14.02, District of Columbia, District of Columbia",413,96,399,95,0,12,0,12,0,12,10,16,67,51,0,12,11,18,10,15,0,12,0,12,0,12,0,12,0,12,9,15,0,12,43,54,11,16,83,44,76,42,20,24,0,12,16,17,0,12,43,44,14,21
1500000US110010015001,110010015001,"Block Group 1, Census Tract 15, District of Columbia, District of Columbia",28,33,28,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,33,0,12
1500000US110010015002,110010015002,"Block Group 2, Census Tract 15, District of Columbia, District of Columbia",43,61,43,61,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,43,61,0,12
1500000US110010015003,110010015003,"Block Group 3, Census Tract 15, District of Columbia, District of Columbia",126,95,126,95,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,21,0,12,0,12,0,12,13,20,100,95,0,12
1500000US110010015004,110010015004,"Block Group 4, Census Tract 15, District of Columbia, District of Columbia",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US110010015005,110010015005,"Block Group 5, Census Tract 15, District of Columbia, District of Columbia",29,45,29,45,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,29,45,0,12
1500000US110010016001,110010016001,"Block Group 1, Census Tract 16, District of Columbia, District of Columbia",13,21,13,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,21,0,12
1500000US110010016002,110010016002,"Block Group 2, Census Tract 16, District of Columbia, District of Columbia",60,52,60,52,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,16,0,12,32,48,19,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US110010016003,110010016003,"Block Group 3, Census Tract 16, District of Columbia, District of Columbia",17,19,8,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,14,0,12,0,12,0,12,0,12,9,13
1500000US110010016004,110010016004,"Block Group 4, Census Tract 16, District of Columbia, District of Columbia",25,17,1,7,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,7,0,12,0,12,0,12,0,12,0,12,0,12,24,18
1500000US110010017021,110010017021,"Block Group 1, Census Tract 17.02, District of Columbia, District of Columbia",383,91,378,91,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,34,52,0,12,22,24,0,12,27,30,69,32,149,74,33,48,36,37,8,14,5,9
1500000US110010017022,110010017022,"Block Group 2, Census Tract 17.02, District of Columbia, District of Columbia",218,72,197,67,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14,11,17,0,12,28,43,21,24,57,50,28,27,27,26,16,21,0,12,0,12,21,26
1500000US110010018031,110010018031,"Block Group 1, Census Tract 18.03, District of Columbia, District of Columbia",261,68,261,68,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14,0,12,28,29,13,16,170,67,34,25,7,11,0,12,0,12,0,12,0,12,0,12
1500000US110010018032,110010018032,"Block Group 2, Census Tract 18.03, District of Columbia, District of Columbia",965,104,965,104,0,12,0,12,9,15,0,12,0,12,0,12,0,12,0,12,0,12,11,17,0,12,0,12,54,50,10,15,22,21,83,64,89,49,333,106,209,89,100,57,45,47,0,12,0,12,0,12,0,12
1500000US110010018041,110010018041,"Block Group 1, Census Tract 18.04, District of Columbia, District of Columbia",364,117,364,117,0,12,0,12,0,12,0,12,0,12,42,66,0,12,0,12,0,12,34,55,0,12,0,12,10,15,0,12,0,12,0,12,75,73,81,83,68,53,54,56,0,12,0,12,0,12,0,12,0,12
1500000US110010018042,110010018042,"Block Group 2, Census Tract 18.04, District of Columbia, District of Columbia",345,129,345,129,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,15,0,12,0,12,0,12,119,91,31,29,90,73,95,79,0,12,0,12,0,12,0,12,0,12,0,12
1500000US110010018043,110010018043,"Block Group 3, Census Tract 18.04, District of Columbia, District of Columbia",832,159,825,159,14,23,0,12,0,12,0,12,0,12,0,12,0,12,16,25,0,12,0,12,0,12,18,19,20,23,31,48,67,75,61,81,152,115,240,115,116,94,58,47,32,40,0,12,0,12,0,12,7,11
1500000US110010019011,110010019011,"Block Group 1, Census Tract 19.01, District of Columbia, District of Columbia",154,58,146,57,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,12,8,12,7,11,17,20,17,18,29,45,9,16,0,12,0,12,26,25,25,37,0,12,0,12,8,12
1500000US110010019012,110010019012,"Block Group 2, Census Tract 19.01, District of Columbia, District of Columbia",110,55,110,55,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,10,0,12,0,12,0,12,0,12,0,12,0,12,29,46,17,19,29,43,18,18,0,12,0,12,10,15,0,12,0,12,0,12
1500000US110010019013,110010019013,"Block Group 3, Census Tract 19.01, District of Columbia, District of Columbia",87,62,48,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,16,0,12,11,18,0,12,27,29,0,12,0,12,39,49
1500000US110010019014,110010019014,"Block Group 4, Census Tract 19.01, District of Columbia, District of Columbia",45,42,45,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,11,0,12,0,12,0,12,7,11,0,12,31,46,0,12,0,12,0,12
1500000US110010019021,110010019021,"Block Group 1, Census Tract 19.02, District of Columbia, District of Columbia",64,42,58,41,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,11,0,12,0,12,0,12,0,12,0,12,9,13,0,12,0,12,20,26,0,12,0,12,21,30,0,12,6,11
1500000US110010019022,110010019022,"Block Group 2, Census Tract 19.02, District of Columbia, District of Columbia",68,36,68,36,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,53,33,0,12,0,12,0,12,7,10,0,12,8,12,0,12,0,12
1500000US110010020011,110010020011,"Block Group 1, Census Tract 20.01, District of Columbia, District of Columbia",443,63,443,63,0,12,0,12,0,12,0,12,0,12,4,6,10,11,49,39,0,12,5,7,5,8,0,12,0,12,0,12,26,29,27,20,55,36,101,39,113,39,38,23,10,11,0,12,0,12,0,12,0,12
1500000US110010020012,110010020012,"Block Group 2, Census Tract 20.01, District of Columbia, District of Columbia",64,32,54,31,0,12,0,12,11,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,28,0,12,0,12,0,12,0,12,5,8,0,12,9,11,12,19,0,12,0,12,0,12,0,12,0,12,10,13
1500000US110010020021,110010020021,"Block Group 1, Census Tract 20.02, District of Columbia, District of Columbia",47,22,38,21,7,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,23,18,0,12,0,12,0,12,0,12,0,12,0,12,9,14
1500000US110010020022,110010020022,"Block Group 2, Census Tract 20.02, District of Columbia, District of Columbia",376,111,376,111,0,12,0,12,0,12,0,12,0,12,0,12,24,36,9,14,0,12,0,12,0,12,0,12,30,48,29,37,0,12,26,42,17,20,145,75,43,54,15,18,29,46,9,14,0,12,0,12,0,12
1500000US110010020023,110010020023,"Block Group 3, Census Tract 20.02, District of Columbia, District of Columbia",69,39,69,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,27,30,0,12,0,12,14,18,13,19,0,12,8,13,7,11,0,12
1500000US110010021011,110010021011,"Block Group 1, Census Tract 21.01, District of Columbia, District of Columbia",285,138,285,138,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,136,118,86,72,18,24,22,36,14,22,9,14,0,12,0,12,0,12,0,12,0,12
1500000US110010021012,110010021012,"Block Group 2, Census Tract 21.01, District of Columbia, District of Columbia",230,111,230,111,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,119,103,30,34,29,33,24,22,28,33,0,12,0,12,0,12,0,12,0,12
1500000US110010021013,110010021013,"Block Group 3, Census Tract 21.01, District of Columbia, District of Columbia",71,75,71,75,0,12,0,12,0,12,14,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,22,0,12,0,12,0,12,44,71,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US110010021014,110010021014,"Block Group 4, Census Tract 21.01, District of Columbia, District of Columbia",188,122,177,122,0,12,0,12,8,14,0,12,0,12,0,12,13,21,0,12,21,36,0,12,0,12,0,12,0,12,0,12,0,12,15,25,0,12,52,73,0,12,0,12,0,12,68,87,0,12,0,12,11,19
1500000US110010021015,110010021015,"Block Group 5, Census Tract 21.01, District of Columbia, District of Columbia",201,87,201,87,0,12,0,12,0,12,0,12,15,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,21,19,25,96,92,0,12,20,32,37,52,0,12,0,12,0,12,0,12
1500000US110010021021,110010021021,"Block Group 1, Census Tract 21.02, District of Columbia, District of Columbia",45,30,37,24,0,12,0,12,0,12,0,12,0,12,11,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,19,0,12,8,13,0,12,0,12,0,12,8,13
1500000US110010021022,110010021022,"Block Group 2, Census Tract 21.02, District of Columbia, District of Columbia",208,108,208,108,0,12,0,12,0,12,8,14,0,12,42,65,0,12,0,12,0,12,32,49,17,19,0,12,11,16,8,12,0,12,27,44,27,41,27,45,9,14,0,12,0,12,0,12,0,12,0,12,0,12
1500000US110010021023,110010021023,"Block Group 3, Census Tract 21.02, District of Columbia, District of Columbia",184,80,173,79,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,35,0,12,26,41,29,47,8,14,0,12,0,12,21,24,0,12,67,64,0,12,0,12,0,12,0,12,0,12,0,12,11,17
1500000US110010021024,110010021024,"Block Group 4, Census Tract 21.02, District of Columbia, District of Columbia",158,70,158,70,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,0,12,0,12,9,13,10,14,8,12,28,45,11,17,8,12,19,21,45,56,0,12,11,17,0,12,0,12,0,12,0,12,0,12
1500000US110010021025,110010021025,"Block Group 5, Census Tract 21.02, District of Columbia, District of Columbia",135,89,135,89,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,14,0,12,0,12,72,69,0,12,0,12,0,12,46,65,0,12,0,12,0,12
1500000US110010021026,110010021026,"Block Group 6, Census Tract 21.02, District of Columbia, District of Columbia",176,83,168,82,0,12,0,12,0,12,0,12,0,12,0,12,0,12,50,46,0,12,0,12,0,12,0,12,0,12,32,51,0,12,0,12,43,52,38,48,0,12,5,9,0,12,0,12,0,12,0,12,8,13
1500000US110010022011,110010022011,"Block Group 1, Census Tract 22.01, District of Columbia, District of Columbia",59,47,38,41,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,37,0,12,14,21,0,12,21,23
1500000US110010022012,110010022012,"Block Group 2, Census Tract 22.01, District of Columbia, District of Columbia",34,34,34,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,18,7,13,0,12,0,12,0,12
1500000US110010022013,110010022013,"Block Group 3, Census Tract 22.01, District of Columbia, District of Columbia",163,68,163,68,0,12,0,12,0,12,27,22,0,12,0,12,7,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,0,12,46,53,0,12,62,51,0,12,13,20,0,12,0,12,0,12
1500000US110010022021,110010022021,"Block Group 1, Census Tract 22.02, District of Columbia, District of Columbia",510,118,501,118,0,12,0,12,0,12,23,35,0,12,0,12,0,12,0,12,0,12,0,12,8,12,0,12,32,52,9,14,10,17,7,12,85,65,169,85,70,61,39,45,26,32,23,36,0,12,0,12,9,15
1500000US110010022022,110010022022,"Block Group 2, Census Tract 22.02, District of Columbia, District of Columbia",144,54,144,54,0,12,0,12,24,37,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,20,15,16,18,20,0,12,53,45,0,12,17,19,0,12,0,12,0,12,0,12,0,12
1500000US110010022023,110010022023,"Block Group 3, Census Tract 22.02, District of Columbia, District of Columbia",85,63,85,63,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,20,0,12,46,51,8,12,19,26,0,12,0,12,0,12,0,12,0,12,0,12
1500000US110010023011,110010023011,"Block Group 1, Census Tract 23.01, District of Columbia, District of Columbia",85,75,85,75,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,10,0,12,0,12,0,12,0,12,0,12,0,12,46,56,0,12,28,40,4,8,0,12,0,12
1500000US110010023012,110010023012,"Block Group 2, Census Tract 23.01, District of Columbia, District of Columbia",194,69,194,69,0,12,0,12,0,12,0,12,0,12,10,15,11,17,0,12,0,12,5,9,0,12,0,12,0,12,25,37,0,12,15,24,48,25,10,16,17,25,53,53,0,12,0,12,0,12,0,12,0,12
1500000US110010023021,110010023021,"Block Group 1, Census Tract 23.02, District of Columbia, District of Columbia",649,109,649,109,0,12,23,36,0,12,27,43,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,38,59,49,310,87,198,75,8,13,0,12,0,12,0,12
1500000US110010024001,110010024001,"Block Group 1, Census Tract 24, District of Columbia, District of Columbia",154,58,154,58,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,0,12,0,12,37,38,13,21,31,35,0,12,42,36,0,12,15,16,8,13,0,12,0,12
